Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"O3 (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2022-01-02 16:00:00";694;7,6;13,4;28,3;7;12;3,2
"2022-01-02 17:00:00";662;6,4;11,8;32,5;14;11;3,1
"2022-01-02 18:00:00";632;6,5;11,8;33,2;13;14;3,1
"2022-01-02 19:00:00";619;5,5;10,9;37,5;11;18;3,0
"2022-01-02 20:00:00";644;6,2;11,6;36,3;12;16;3,1
"2022-01-02 21:00:00";611;4,7;9,7;37,0;8;13;3,0
"2022-01-02 22:00:00";604;4,3;9,2;34,8;7;12;3,0
"2022-01-02 23:00:00";601;4,0;8,6;34,8;5;10;2,9
"2022-01-03 00:00:00";603;4,3;9,3;32,2;3;9;3,1
"2022-01-03 01:00:00";606;5,7;10,5;26,5;5;8;2,9
"2022-01-03 02:00:00";591;6,2;10,8;25,8;8;9;3,0
"2022-01-03 03:00:00";611;4,8;9,8;27,1;10;11;3,4
"2022-01-03 04:00:00";618;6,2;11,6;25,8;10;9;3,9
"2022-01-03 05:00:00";627;7,6;13,2;23,6;13;6;3,7
"2022-01-03 06:00:00";636;7,3;13,8;24,4;14;10;3,6
"2022-01-03 07:00:00";666;8,8;15,4;23,7;18;16;3,4
"2022-01-03 08:00:00";700;10,8;18,6;22,5;17;17;3,2
"2022-01-03 09:00:00";702;10,7;19,8;21,4;18;21;3,2
"2022-01-03 10:00:00";694;9,0;17,3;22,7;19;21;3,1
"2022-01-03 11:00:00";;;;22,3;19;21;
"2022-01-03 12:00:00";757;11,2;19,8;21,7;22;21;3,4
"2022-01-03 13:00:00";732;15,3;24,8;20,6;17;22;3,5
"2022-01-03 14:00:00";583;11,3;17,5;47,0;12;20;3,3
"2022-01-03 15:00:00";523;6,9;12,4;61,2;5;16;3,2
"2022-01-03 16:00:00";520;6,1;11,4;66,5;5;14;3,1
"2022-01-03 17:00:00";538;12,1;18,2;59,1;5;10;3,0
"2022-01-03 18:00:00";538;9,5;14,6;59,5;5;10;3,0
"2022-01-03 19:00:00";528;6,9;13,0;61,0;6;9;2,9
"2022-01-03 20:00:00";534;16,8;22,9;48,3;5;8;3,0
"2022-01-03 21:00:00";526;9,9;14,9;55,5;5;5;3,2
"2022-01-03 22:00:00";537;10,8;15,5;51,6;5;7;3,0
"2022-01-03 23:00:00";584;8,1;11,8;42,6;6;10;2,9
"2022-01-04 00:00:00";628;12,9;18,3;29,5;10;9;3,1
"2022-01-04 01:00:00";589;9,2;14,1;38,9;7;7;3,2
"2022-01-04 02:00:00";597;9,2;14,1;31,9;9;7;3,1
"2022-01-04 03:00:00";615;8,3;13,6;29,5;9;8;3,0
"2022-01-04 04:00:00";596;6,6;12,3;33,7;10;7;2,9
"2022-01-04 05:00:00";586;5,5;11,4;34,2;8;7;2,9
"2022-01-04 06:00:00";593;5,5;11,3;33,4;8;8;3,0
"2022-01-04 07:00:00";673;8,7;15,2;27,4;15;11;3,1
"2022-01-04 08:00:00";779;16,2;28,7;16,8;17;13;3,1
"2022-01-04 09:00:00";744;8,1;16,2;24,7;23;17;3,2
"2022-01-04 10:00:00";746;7,7;15,8;32,8;25;15;3,7
"2022-01-04 11:00:00";743;8,8;15,3;36,9;24;13;4,7
"2022-01-04 12:00:00";749;8,9;16,3;38,7;23;16;5,1
"2022-01-04 13:00:00";757;9,9;16,6;39,5;24;21;5,9
"2022-01-04 14:00:00";707;9,2;15,3;43,0;18;22;6,2
"2022-01-04 15:00:00";691;9,9;15,6;46,0;20;23;12,2
"2022-01-04 16:00:00";655;9,2;14,5;48,1;18;23;15,6
"2022-01-04 17:00:00";653;8,9;14,6;49,2;19;22;12,5
"2022-01-04 18:00:00";649;8,4;13,7;50,4;16;22;9,7
"2022-01-04 19:00:00";635;7,0;11,9;52,2;16;21;7,2
"2022-01-04 20:00:00";624;6,8;11,9;51,8;15;21;6,8
"2022-01-04 21:00:00";607;5,7;10,5;51,0;13;20;6,2
"2022-01-04 22:00:00";604;5,2;10,0;51,7;12;17;6,3
"2022-01-04 23:00:00";583;5,1;9,5;51,4;11;13;6,4
"2022-01-05 00:00:00";578;4,8;9,4;51,6;10;12;7,5
"2022-01-05 01:00:00";583;4,3;8,7;51,2;11;11;6,2
"2022-01-05 02:00:00";579;4,2;8,9;49,5;12;13;5,3
"2022-01-05 03:00:00";577;4,4;8,9;49,6;11;15;6,0
"2022-01-05 04:00:00";564;4,9;9,6;51,0;9;15;6,7
"2022-01-05 05:00:00";569;4,8;9,4;52,2;9;14;6,1
"2022-01-05 06:00:00";569;5,7;10,4;48,9;11;15;6,0
"2022-01-05 07:00:00";592;7,0;11,6;45,1;12;17;7,1
"2022-01-05 08:00:00";588;7,7;13,4;44,0;12;18;7,1
"2022-01-05 09:00:00";573;6,8;11,7;46,8;11;19;6,0
"2022-01-05 10:00:00";576;6,6;11,9;47,9;12;19;6,3
"2022-01-05 11:00:00";582;6,9;11,9;48,5;12;18;5,4
"2022-01-05 12:00:00";575;7,9;13,5;47,6;13;15;5,8
"2022-01-05 13:00:00";588;9,1;14,8;45,1;13;10;5,9
"2022-01-05 14:00:00";578;9,5;15,5;42,6;12;10;5,6
"2022-01-05 15:00:00";579;9,3;14,7;41,7;13;10;5,4
"2022-01-05 16:00:00";644;15,9;22,0;32,4;18;10;5,4
"2022-01-05 17:00:00";554;13,7;18,9;39,4;7;10;4,2
"2022-01-05 18:00:00";531;9,2;14,1;47,9;5;11;3,6
"2022-01-05 19:00:00";525;10,3;15,4;49,7;5;13;3,6
"2022-01-05 20:00:00";519;18,5;25,0;39,6;5;11;3,4
"2022-01-05 21:00:00";518;8,8;13,8;49,2;5;7;3,5
"2022-01-05 22:00:00";506;8,3;13,1;47,1;5;8;3,3
"2022-01-05 23:00:00";533;13,1;18,1;38,1;5;10;3,3
"2022-01-06 00:00:00";562;15,6;20,6;31,8;5;8;3,3
"2022-01-06 01:00:00";539;14,0;19,0;28,7;6;6;3,1
"2022-01-06 02:00:00";526;8,5;13,1;33,0;5;7;3,0
"2022-01-06 03:00:00";500;5,6;10,1;38,3;5;9;3,0
"2022-01-06 04:00:00";488;6,0;11,2;48,1;5;8;2,9
"2022-01-06 05:00:00";506;11,6;17,0;38,6;6;6;3,0
"2022-01-06 06:00:00";532;22,1;32,0;22,1;6;5;3,1
"2022-01-06 07:00:00";568;25,2;32,7;26,3;7;5;3,0
"2022-01-06 08:00:00";638;30,0;38,9;21,8;9;6;3,1
"2022-01-06 09:00:00";700;41,0;63,1;14,6;10;10;3,2
"2022-01-06 10:00:00";554;17,6;26,4;36,6;9;9;3,3
"2022-01-06 11:00:00";532;11,0;17,7;44,5;7;8;3,3
"2022-01-06 12:00:00";514;8,7;14,8;45,4;6;10;3,2
"2022-01-06 13:00:00";496;7,9;14,4;47,4;5;12;3,1
"2022-01-06 14:00:00";488;9,4;15,8;46,0;6;10;2,9
"2022-01-06 15:00:00";533;10,5;16,4;42,5;12;7;3,1
"2022-01-06 16:00:00";671;14,1;22,5;33,7;21;7;3,3
"2022-01-06 17:00:00";571;18,6;25,1;27,1;10;7;3,4
"2022-01-06 18:00:00";546;10,0;16,4;35,4;7;10;3,1
"2022-01-06 19:00:00";591;15,5;23,0;31,6;9;17;3,1
"2022-01-06 20:00:00";584;10,9;18,2;33,2;8;17;3,0
"2022-01-06 21:00:00";542;14,0;21,7;30,8;8;17;3,0
"2022-01-06 22:00:00";553;14,7;22,4;31,2;8;14;3,1
"2022-01-06 23:00:00";531;10,0;16,6;47,3;5;9;3,3
"2022-01-07 00:00:00";501;8,1;15,0;53,3;5;9;3,2
"2022-01-07 01:00:00";469;9,0;15,3;55,5;7;9;3,1
"2022-01-07 02:00:00";482;10,4;16,6;52,2;6;8;3,0
"2022-01-07 03:00:00";501;13,3;20,5;44,4;7;6;3,0
"2022-01-07 04:00:00";518;17,5;26,0;34,6;7;7;3,0
"2022-01-07 05:00:00";538;25,4;34,9;22,5;9;10;2,8
"2022-01-07 06:00:00";766;40,8;78,3;2,5;13;12;3,2
"2022-01-07 07:00:00";948;47,3;132,0;2,0;21;16;3,7
"2022-01-07 08:00:00";797;53,3;126,4;3,7;17;15;3,7
"2022-01-07 09:00:00";660;34,9;65,5;20,8;16;15;3,5
"2022-01-07 10:00:00";547;19,6;35,3;42,2;10;14;3,8
"2022-01-07 11:00:00";513;13,3;24,7;52,3;7;14;3,6
"2022-01-07 12:00:00";493;8,0;16,1;57,0;7;13;3,3
"2022-01-07 13:00:00";484;6,5;13,5;60,9;5;13;3,5
"2022-01-07 14:00:00";489;7,2;14,1;61,8;7;12;3,4
"2022-01-07 15:00:00";513;12,5;20,4;54,1;10;11;3,4
"2022-01-07 16:00:00";577;31,7;43,8;31,8;15;12;3,5
"2022-01-07 17:00:00";988;53,9;97,2;6,5;43;15;3,8
"2022-01-07 18:00:00";1159;51,4;88,4;5,4;45;20;4,2
"2022-01-07 19:00:00";1081;46,8;77,7;8,9;39;29;4,2
"2022-01-07 20:00:00";1239;44,3;70,6;11,4;48;32;4,2
"2022-01-07 21:00:00";1039;32,9;49,8;19,4;32;37;3,8
"2022-01-07 22:00:00";1039;27,1;42,6;23,1;34;34;3,7
"2022-01-07 23:00:00";961;21,3;34,3;26,9;32;29;3,5
"2022-01-08 00:00:00";916;18,5;30,6;28,5;28;31;3,4
"2022-01-08 01:00:00";866;17,2;28,6;28,2;25;35;3,2
"2022-01-08 02:00:00";793;17,7;29,3;25,5;22;36;3,3
"2022-01-08 03:00:00";775;18,1;29,0;23,7;21;37;3,2
"2022-01-08 04:00:00";737;18,0;28,0;23,7;19;34;3,3
"2022-01-08 05:00:00";718;18,4;29,5;22,0;19;30;3,2
"2022-01-08 06:00:00";726;23,4;35,8;14,3;20;30;3,3
"2022-01-08 07:00:00";751;33,5;58,0;5,4;21;31;3,5
"2022-01-08 08:00:00";853;34,9;75,2;2,1;26;30;3,6
"2022-01-08 09:00:00";1004;35,0;90,8;3,0;39;29;3,7
"2022-01-08 10:00:00";1098;33,3;79,9;4,2;41;31;4,0
"2022-01-08 11:00:00";960;27,8;53,8;15,7;36;34;4,1
"2022-01-08 12:00:00";877;25,6;41,0;23,3;32;35;3,7
"2022-01-08 13:00:00";898;30,4;48,4;19,7;28;37;3,7
"2022-01-08 14:00:00";950;34,9;53,8;13,5;31;36;3,5
"2022-01-08 15:00:00";777;28,8;43,3;19,1;21;35;3,3
"2022-01-08 16:00:00";945;28,5;39,7;18,8;31;35;3,3
"2022-01-08 17:00:00";1030;32,6;46,9;13,7;39;36;3,5
"2022-01-08 18:00:00";1059;32,6;48,9;8,7;36;41;3,5
"2022-01-08 19:00:00";1033;37,1;58,8;3,2;31;49;3,8
"2022-01-08 20:00:00";1090;31,4;46,0;6,2;32;47;3,5
"2022-01-08 21:00:00";1082;32,3;49,7;4,3;38;45;3,4
"2022-01-08 22:00:00";1177;33,5;52,2;3,4;39;45;3,5
"2022-01-08 23:00:00";1165;32,0;49,9;3,7;39;46;3,5
"2022-01-09 00:00:00";839;23,2;33,1;16,2;23;46;3,5
"2022-01-09 01:00:00";586;14,2;21,5;38,0;6;48;3,4
"2022-01-09 02:00:00";582;16,0;23,5;37,0;7;40;3,1
"2022-01-09 03:00:00";616;10,2;17,7;35,6;10;27;3,0
"2022-01-09 04:00:00";613;9,9;16,5;37,6;14;27;3,2
"2022-01-09 05:00:00";592;13,8;21,1;35,3;13;26;3,6
"2022-01-09 06:00:00";552;12,4;19,4;39,4;13;25;3,2
"2022-01-09 07:00:00";544;13,8;21,6;40,8;7;25;2,9
"2022-01-09 08:00:00";575;15,6;28,5;43,2;8;22;3,0
"2022-01-09 09:00:00";577;9,7;19,6;49,2;8;17;3,0
"2022-01-09 10:00:00";714;20,3;39,0;40,0;18;19;3,5
"2022-01-09 11:00:00";769;17,2;34,4;46,8;26;21;3,4
"2022-01-09 12:00:00";723;12,9;25,8;58,4;24;23;3,8
"2022-01-09 13:00:00";673;16,6;29,5;59,2;22;26;3,7
"2022-01-09 14:00:00";598;12,7;22,5;63,0;12;23;4,3
"2022-01-09 15:00:00";592;14,0;22,2;60,5;11;19;4,6
"2022-01-09 16:00:00";1012;44,8;60,9;27,0;29;22;4,6
"2022-01-09 17:00:00";1288;58,0;82,4;7,5;47;25;4,3
"2022-01-09 18:00:00";1182;55,2;78,5;9,4;39;32;5,0
"2022-01-09 19:00:00";1291;49,0;66,5;13,7;51;44;4,6
"2022-01-09 20:00:00";740;19,0;28,8;35,3;21;44;4,8
"2022-01-09 21:00:00";939;45,2;62,5;10,7;25;44;4,1
"2022-01-09 22:00:00";918;44,7;71,7;12,3;30;42;4,1
"2022-01-09 23:00:00";1118;40,3;64,2;18,6;48;39;3,7
"2022-01-10 00:00:00";921;27,0;39,7;34,7;43;43;3,4
"2022-01-10 01:00:00";984;22,8;33,1;36,6;45;49;3,4
"2022-01-10 02:00:00";922;18,2;26,6;42,6;35;51;3,2
"2022-01-10 03:00:00";875;18,1;25,2;43,3;29;53;3,1
"2022-01-10 04:00:00";861;16,1;21,4;44,8;30;52;3,0
"2022-01-10 05:00:00";869;17,8;21,6;41,0;28;51;3,1
"2022-01-10 06:00:00";910;35,4;49,9;20,8;30;50;3,2
"2022-01-10 07:00:00";852;40,6;59,5;14,5;29;50;3,7
"2022-01-10 08:00:00";927;46,6;78,7;10,0;29;49;3,9
"2022-01-10 09:00:00";854;37,0;69,9;22,6;33;46;4,4
"2022-01-10 10:00:00";798;23,1;39,7;39,7;18;43;4,5
"2022-01-10 11:00:00";742;21,6;37,8;46,8;21;39;4,4
"2022-01-10 12:00:00";712;19,3;35,7;56,5;21;35;4,1
"2022-01-10 13:00:00";669;19,2;33,6;62,1;22;27;4,0
"2022-01-10 14:00:00";624;19,7;33,0;61,2;17;27;4,3
"2022-01-10 15:00:00";613;24,5;37,2;50,8;12;27;4,0
"2022-01-10 16:00:00";624;29,9;43,6;40,8;12;26;4,0
"2022-01-10 17:00:00";620;29,9;44,0;32,9;11;25;4,6
"2022-01-10 18:00:00";601;25,4;41,0;31,2;9;25;4,0
"2022-01-10 19:00:00";578;16,1;26,5;42,2;9;24;3,8
"2022-01-10 20:00:00";560;16,3;28,0;42,8;7;23;3,7
"2022-01-10 21:00:00";559;13,8;24,6;43,9;7;21;3,8
"2022-01-10 22:00:00";552;11,7;22,2;45,6;8;19;3,8
"2022-01-10 23:00:00";513;9,0;18,4;47,2;7;14;3,9
"2022-01-11 00:00:00";499;6,9;15,3;49,1;8;13;3,9
"2022-01-11 01:00:00";486;6,0;14,3;50,4;9;12;3,4
"2022-01-11 02:00:00";492;5,1;12,9;52,4;7;13;3,4
"2022-01-11 03:00:00";469;4,1;11,9;57,6;5;14;3,3
"2022-01-11 04:00:00";455;4,7;13,0;59,7;5;12;3,3
"2022-01-11 05:00:00";456;8,4;17,6;56,8;6;9;3,4
"2022-01-11 06:00:00";450;13,2;23,9;54,4;5;9;3,3
"2022-01-11 07:00:00";468;16,7;27,8;52,0;5;10;3,5
"2022-01-11 08:00:00";485;22,8;36,3;48,2;6;10;3,3
"2022-01-11 09:00:00";475;20,6;34,6;54,2;5;10;3,3
"2022-01-11 10:00:00";468;16,6;29,2;61,2;5;10;3,3
"2022-01-11 11:00:00";479;14,0;25,4;60,6;7;11;3,4
"2022-01-11 12:00:00";501;13,5;25,2;62,4;8;11;3,3
"2022-01-11 13:00:00";499;14,7;26,8;61,3;8;10;3,3
"2022-01-11 14:00:00";523;14,3;24,9;62,2;9;10;3,3
"2022-01-11 15:00:00";531;16,8;27,1;55,5;11;10;3,3
"2022-01-11 16:00:00";512;17,1;27,1;53,4;8;10;3,3
"2022-01-11 17:00:00";513;19,3;30,8;49,4;8;11;3,2
"2022-01-11 18:00:00";497;16,9;29,8;54,8;6;12;3,7
"2022-01-11 19:00:00";474;13,9;25,9;59,4;6;14;3,6
"2022-01-11 20:00:00";462;11,7;23,2;61,9;6;11;3,3
"2022-01-11 21:00:00";464;14,5;27,4;60,1;6;7;3,2
"2022-01-11 22:00:00";454;14,5;26,2;60,4;5;8;3,2
"2022-01-11 23:00:00";454;10,4;19,1;64,3;5;10;2,9
"2022-01-12 00:00:00";450;7,8;15,6;66,1;5;10;2,8
"2022-01-12 01:00:00";452;8,1;15,0;64,8;5;10;3,1
"2022-01-12 02:00:00";458;8,4;15,2;65,0;6;10;2,9
"2022-01-12 03:00:00";462;7,2;13,3;63,4;7;11;2,8
"2022-01-12 04:00:00";469;10,0;16,4;57,3;8;10;2,8
"2022-01-12 05:00:00";493;19,1;28,6;43,4;10;9;3,0
"2022-01-12 06:00:00";514;21,4;29,8;37,5;12;9;3,0
"2022-01-12 07:00:00";569;32,0;44,5;25,2;15;8;3,2
"2022-01-12 08:00:00";623;33,6;48,8;24,6;16;12;3,3
"2022-01-12 09:00:00";590;24,3;38,5;36,5;15;20;3,4
"2022-01-12 10:00:00";564;15,1;27,0;49,4;16;20;3,3
"2022-01-12 11:00:00";520;9,9;21,9;58,3;14;20;3,2
"2022-01-12 12:00:00";504;8,7;19,3;62,5;14;17;3,2
"2022-01-12 13:00:00";490;10,3;20,8;63,6;14;14;3,2
"2022-01-12 14:00:00";479;10,9;21,0;65,9;12;16;3,1
"2022-01-12 15:00:00";501;13,6;22,9;62,8;15;19;3,2
"2022-01-12 16:00:00";550;21,6;32,1;47,4;21;16;3,2
"2022-01-12 17:00:00";680;28,3;40,5;36,1;22;12;3,4
"2022-01-12 18:00:00";662;33,6;51,5;25,3;28;16;3,7
"2022-01-12 19:00:00";619;25,3;36,9;31,1;26;22;3,7
"2022-01-12 20:00:00";686;32,3;50,7;20,8;31;24;3,8
"2022-01-12 21:00:00";640;21,4;30,0;31,1;28;29;4,0
"2022-01-12 22:00:00";665;19,2;25,7;32,0;29;30;4,4
"2022-01-12 23:00:00";661;24,6;33,2;24,4;30;32;4,7
"2022-01-13 00:00:00";628;18,7;23,6;30,4;29;34;4,4
"2022-01-13 01:00:00";713;24,7;30,3;22,1;28;39;4,1
"2022-01-13 02:00:00";787;24,1;30,8;10,3;36;39;3,5
"2022-01-13 03:00:00";789;27,6;40,6;2,6;34;38;3,2
"2022-01-13 04:00:00";859;28,5;40,8;2,4;42;40;3,4
"2022-01-13 05:00:00";880;27,7;38,1;2,6;42;45;3,3
"2022-01-13 06:00:00";821;23,7;29,8;5,4;37;45;3,2
"2022-01-13 07:00:00";860;26,7;35,4;5,3;40;44;3,4
"2022-01-13 08:00:00";964;28,2;41,3;9,9;49;46;3,6
"2022-01-13 09:00:00";948;21,3;30,9;27,1;52;49;3,8
"2022-01-13 10:00:00";852;11,8;16,7;54,7;45;51;4,2
"2022-01-13 11:00:00";820;11,5;18,4;63,8;40;56;4,3
"2022-01-13 12:00:00";834;12,3;21,5;70,7;50;53;4,0
"2022-01-13 13:00:00";781;13,5;25,0;74,7;48;48;4,0
"2022-01-13 14:00:00";743;13,7;24,3;75,1;46;49;4,2
"2022-01-13 15:00:00";718;14,1;23,6;78,3;44;50;4,1
"2022-01-13 16:00:00";764;18,2;27,6;73,7;46;51;3,7
"2022-01-13 17:00:00";837;24,3;32,5;64,2;52;52;4,0
"2022-01-13 18:00:00";796;22,8;30,8;61,0;47;57;3,9
"2022-01-13 19:00:00";790;21,7;28,7;60,5;44;66;3,9
"2022-01-13 20:00:00";764;21,0;28,1;58,3;41;64;3,8
"2022-01-13 21:00:00";751;20,6;28,4;52,3;42;62;3,9
"2022-01-13 22:00:00";746;18,7;26,8;49,9;39;60;4,0
"2022-01-13 23:00:00";706;15,1;23,4;51,2;36;57;4,0
"2022-01-14 00:00:00";656;12,2;20,8;54,3;30;56;3,7
"2022-01-14 01:00:00";649;10,7;18,6;51,8;29;55;3,6
"2022-01-14 02:00:00";653;11,1;19,3;47,0;29;51;3,6
"2022-01-14 03:00:00";660;11,1;19,5;41,7;28;44;3,4
"2022-01-14 04:00:00";665;11,5;19,5;37,0;28;44;3,4
"2022-01-14 05:00:00";657;11,9;20,3;36,8;26;43;3,5
"2022-01-14 06:00:00";665;12,5;20,8;37,1;26;44;3,7
"2022-01-14 07:00:00";663;14,3;25,0;35,9;25;46;3,8
"2022-01-14 08:00:00";644;12,5;21,9;36,6;23;43;4,0
"2022-01-14 09:00:00";640;13,7;24,3;36,2;25;38;3,9
"2022-01-14 10:00:00";689;13,4;24,4;36,5;28;38;4,2
"2022-01-14 11:00:00";705;12,1;21,8;40,4;32;37;4,6
"2022-01-14 12:00:00";724;13,1;23,6;42,2;35;42;4,9
"2022-01-14 13:00:00";756;14,7;24,5;43,9;38;48;5,3
"2022-01-14 14:00:00";797;18,1;27,0;45,0;42;46;5,6
"2022-01-14 15:00:00";822;19,4;29,6;46,3;45;42;6,2
"2022-01-14 16:00:00";842;21,2;31,8;47,8;44;45;6,3
"2022-01-14 17:00:00";840;22,1;36,0;44,5;42;50;5,6
"2022-01-14 18:00:00";825;19,9;32,8;49,0;40;52;5,6
"2022-01-14 19:00:00";800;18,1;26,9;55,4;40;57;5,2
"2022-01-14 20:00:00";781;17,3;24,9;60,7;39;56;5,3
"2022-01-14 21:00:00";776;15,9;23,5;57,3;39;54;6,9
"2022-01-14 22:00:00";763;12,9;20,6;50,8;37;52;6,2
"2022-01-14 23:00:00";795;15,0;22,7;46,9;39;48;5,9
"2022-01-15 00:00:00";768;16,3;24,0;43,0;36;50;5,6
"2022-01-15 01:00:00";746;33,9;44,5;18,0;33;54;4,7
"2022-01-15 02:00:00";817;42,7;62,6;5,1;36;52;4,4
"2022-01-15 03:00:00";853;40,3;65,2;8,4;37;48;4,1
"2022-01-15 04:00:00";806;34,8;52,7;23,3;40;47;4,6
"2022-01-15 05:00:00";777;31,0;44,6;25,9;45;47;4,7
"2022-01-15 06:00:00";805;37,9;52,3;16,4;45;49;4,6
"2022-01-15 07:00:00";969;44,9;79,5;2,7;49;54;4,0
"2022-01-15 08:00:00";1039;40,0;70,7;6,7;66;59;3,7
"2022-01-15 09:00:00";975;30,4;53,1;18,3;58;66;3,7
"2022-01-15 10:00:00";853;16,5;30,3;30,9;40;65;3,5
"2022-01-15 11:00:00";913;15,4;28,8;34,2;52;62;3,5
"2022-01-15 12:00:00";946;15,2;29,2;40,2;63;62;3,3
"2022-01-15 13:00:00";893;15,0;27,0;54,4;53;61;3,5
"2022-01-15 14:00:00";896;14,0;23,1;68,2;59;64;4,1
"2022-01-15 15:00:00";912;17,5;26,4;72,7;63;68;4,1
"2022-01-15 16:00:00";1028;22,7;32,1;63,4;61;68;4,0
"2022-01-15 17:00:00";1216;36,0;46,5;42,3;71;67;4,1
"2022-01-15 18:00:00";1254;32,1;42,5;48,8;76;73;4,1
"2022-01-15 19:00:00";1496;40,8;53,1;35,9;83;84;4,6
"2022-01-15 20:00:00";1657;43,4;56,1;26,8;94;87;4,6
"2022-01-15 21:00:00";978;19,3;28,2;48,7;43;91;3,9
"2022-01-15 22:00:00";861;17,3;26,7;56,3;32;89;3,4
"2022-01-15 23:00:00";824;14,6;22,8;57,3;26;87;3,3
"2022-01-16 00:00:00";823;14,5;23,0;52,0;27;76;3,3
"2022-01-16 01:00:00";793;15,4;24,0;47,8;24;59;3,2
"2022-01-16 02:00:00";741;13,4;22,4;46,2;20;51;3,3
"2022-01-16 03:00:00";687;11,3;20,1;48,3;11;38;3,3
"2022-01-16 04:00:00";629;10,4;19,2;48,5;8;36;3,1
"2022-01-16 05:00:00";629;10,3;18,4;48,2;9;33;3,3
"2022-01-16 06:00:00";614;11,5;20,5;45,8;10;31;3,3
"2022-01-16 07:00:00";629;20,0;28,9;33,8;12;28;3,5
"2022-01-16 08:00:00";620;14,7;22,6;41,3;11;26;3,5
"2022-01-16 09:00:00";698;22,5;39,7;34,2;19;22;3,5
"2022-01-16 10:00:00";646;12,9;24,1;44,9;12;23;3,5
"2022-01-16 11:00:00";667;13,4;23,9;44,8;14;24;3,5
"2022-01-16 12:00:00";702;13,6;24,1;45,6;16;23;3,5
"2022-01-16 13:00:00";747;13,8;23,8;45,0;21;19;3,5
"2022-01-16 14:00:00";734;13,3;23,7;47,4;19;23;3,6
"2022-01-16 15:00:00";653;9,3;16,6;60,9;13;30;3,3
"2022-01-16 16:00:00";597;9,2;16,4;66,3;13;28;3,3
"2022-01-16 17:00:00";649;11,2;18,4;66,6;18;26;3,3
"2022-01-16 18:00:00";666;11,5;19,2;68,0;17;28;3,2
"2022-01-16 19:00:00";695;12,3;20,3;62,3;21;31;3,4
"2022-01-16 20:00:00";671;10,7;18,9;66,6;21;30;3,4
"2022-01-16 21:00:00";639;12,1;19,6;64,0;15;28;3,2
